# kf	n	Kin	HF_NN	Scnd_NN	Trd_NN_tot	Fth_tot	total
0.904594	0.05	10.1806	-12.1384	-6.38716	-0.78747	-0.05362	-9.186050000000002
0.961274	0.06	11.4964	-14.1684	-6.99318	-0.65434	0.11648999999999976	-10.203029999999998
1.01196	0.07	12.7407	-16.1212	-7.51956	-0.5407599999999999	0.2584900000000001	-11.182330000000002
1.05802	0.08	13.9269	-18.0051	-7.98436	-0.44705000000000006	0.3690899999999999	-12.140519999999999
1.10038	0.09	15.0645	-19.8266	-8.40054	-0.37049	0.43867999999999974	-13.094449999999998
1.13972	0.1	16.1607	-21.5912	-8.77869	-0.31033999999999995	0.5133700000000001	-14.006160000000001
1.17651	0.11	17.2209	-23.3032	-9.12602	-0.26219	0.5544700000000002	-14.91604
1.21113	0.12	18.2494	-24.9664	-9.44781	-0.22555999999999995	0.5922799999999997	-15.798090000000002
1.24388	0.13	19.2496	-26.5842	-9.75054	-0.19870000000000002	0.6107300000000002	-16.673109999999998
1.27499	0.14	20.2246	-28.1595	-10.0365	-0.1789	0.6391800000000001	-17.511120000000002
1.30465	0.15	21.1765	-29.6948	-10.3105	-0.16634000000000002	0.6612699999999996	-18.333870000000005
1.33302	0.16	22.1075	-31.1926	-10.5743	-0.15811999999999998	0.6549399999999999	-19.16258
1.36023	0.17	23.0193	-32.6548	-10.8309	-0.15498000000000003	0.6527699999999999	-19.968609999999998
1.3864	0.18	23.9134	-34.0833	-11.0826	-0.15435000000000004	0.6805700000000008	-20.726280000000003
1.41161	0.19	24.7911	-35.48	-11.3318	-0.15761999999999998	0.6679999999999997	-21.51032
1.43595	0.2	25.6535	-36.8463	-11.5797	-0.16259	0.6809800000000008	-22.25411
1.4595	0.21	26.5017	-38.1839	-11.8281	-0.16910999999999998	0.6618999999999997	-23.01751
