# kf	n	Kin	HF_NN	Scnd_NN	Trd_NN_tot	Fth_tot	total
1.13972	0.05	16.16071	-3.85856	-6.69012	0.81831	0.13453000000000004	6.564870000000001
1.21113	0.06	18.24937	-4.52519	-7.72444	0.8845400000000001	0.32457000000000025	7.208849999999999
1.27499	0.07	20.22456	-5.17386	-8.6756	0.9118600000000001	0.5171299999999999	7.8040899999999995
1.33302	0.08	22.10753	-5.80637	-9.54725	0.9068100000000001	0.7031699999999999	8.36389
1.3864	0.09	23.91344	-6.42415	-10.34407	0.8761099999999999	0.8787	8.900030000000001
1.43595	0.1	25.65352	-7.02839	-11.06923	0.82464	1.0385700000000007	9.41911
1.48231	0.11	27.33645	-7.62012	-11.72821	0.75739	1.1840200000000005	9.92953
1.52593	0.12	28.96906	-8.20022	-12.32423	0.67813	1.3109400000000004	10.433679999999997
1.56719	0.13	30.55689	-8.76951	-12.8621	0.5903700000000001	1.4226699999999999	10.93832
1.60639	0.14	32.10448	-9.32872	-13.34651	0.49660000000000004	1.5165600000000001	11.442410000000002
1.64376	0.15	33.61562	-9.8785	-13.77954	0.39953000000000005	1.5946899999999993	11.951799999999997
1.6795	0.16	35.09352	-10.41947	-14.16671	0.3010900000000001	1.6597799999999998	12.468209999999997
1.71379	0.17	36.54093	-10.95218	-14.50944	0.2024300000000001	1.7075099999999992	12.989250000000004
1.74675	0.18	37.96021	-11.47716	-14.81226	0.10520000000000018	1.7439700000000005	13.51996
1.77852	0.19	39.35344	-11.99488	-15.07873	0.010770000000000168	1.7700200000000001	14.060619999999998
1.80919	0.2	40.72243	-12.50579	-15.31118	-0.08102000000000009	1.7871699999999997	14.611610000000004
1.83885	0.21	42.06877	-13.0103	-15.51097	-0.1693499999999999	1.7922500000000003	15.1704
