# kf	n	Kin	HF_NN	Scnd_NN	Trd_NN_tot	Fth_tot	total
1.13972	0.05	16.16071	-3.3849	-7.31942	0.97809	0.1428299999999999	6.5773100000000015
1.21113	0.06	18.24937	-3.95938	-8.47261	1.03599	0.38281999999999994	7.23619
1.27499	0.07	20.22456	-4.51808	-9.54049	1.0491	0.6270400000000002	7.842129999999999
1.33302	0.08	22.10753	-5.06341	-10.52752	1.0255800000000002	0.8672500000000001	8.409429999999999
1.3864	0.09	23.91344	-5.5974	-11.43875	0.9723999999999999	1.0964	8.946090000000002
1.43595	0.1	25.65352	-6.12175	-12.27725	0.8952699999999999	1.3113200000000003	9.461110000000001
1.48231	0.11	27.33645	-6.63797	-13.04884	0.8019300000000001	1.50778	9.95935
1.52593	0.12	28.96906	-7.1474	-13.7578	0.69408	1.68864	10.446579999999997
1.56719	0.13	30.55689	-7.65124	-14.40713	0.5766300000000002	1.84978	10.92493
1.60639	0.14	32.10448	-8.15058	-15.00246	0.45255999999999985	1.99457	11.398570000000005
1.64376	0.15	33.61562	-8.64641	-15.54642	0.3236399999999999	2.1180000000000008	11.86443
1.6795	0.16	35.09352	-9.13963	-16.04314	0.19114999999999993	2.2286299999999994	12.330529999999996
1.71379	0.17	36.54093	-9.63105	-16.4951	0.061509999999999954	2.3213100000000013	12.797600000000003
1.74675	0.18	37.96021	-10.12143	-16.90603	-0.06908000000000003	2.3996599999999995	13.263329999999995
1.77852	0.19	39.35344	-10.61146	-17.27949	-0.19630999999999998	2.4630399999999995	13.729219999999998
1.80919	0.2	40.72243	-11.10177	-17.61759	-0.32097	2.51276	14.194860000000002
1.83885	0.21	42.06877	-11.59293	-17.92311	-0.4426399999999999	2.5495999999999994	14.659689999999996
