,kf,n,Kin,MBPT_HF,MBPT_2,MBPT_3,MBPT_4,total,Lambda,OrderEFT,Body,x,fit
197,1.86759,0.22,43.39391,-18.5633,-2.66065,0.6220399999999999,-0.2805599999999999,22.42064667597606,500,LO,NN+3N,0.0,
198,1.89547,0.23,44.69911,-19.2491,-2.60407,0.61711,-0.2856999999999999,23.105918103813565,500,LO,NN+3N,0.0,
199,1.92255,0.24,45.98552,-19.92591,-2.54558,0.6102599999999999,-0.28648,23.78341705882849,500,LO,NN+3N,0.0,
200,1.94889,0.25,47.25419,-20.59389,-2.48671,0.6013399999999999,-0.28491999999999995,24.452932278443768,500,LO,NN+3N,0.0,
201,1.97453,0.26,48.50605,-21.25322,-2.42682,0.59155,-0.28509,25.11379388233763,500,LO,NN+3N,0.0,
202,1.99953,0.27,49.74195,-21.90408,-2.3665700000000003,0.58024,-0.2807000000000001,25.765903525779322,500,LO,NN+3N,0.0,
203,2.02392,0.28,50.96269,-22.54661,-2.30592,0.5679600000000001,-0.27985,26.40844886103514,500,LO,NN+3N,0.0,
204,2.04773,0.29,52.16898,-23.18098,-2.2463,0.55492,-0.27552,27.040674158244656,500,LO,NN+3N,0.0,
205,2.071,0.3,53.36147,-23.80732,-2.18701,0.54125,-0.27005,27.66215798567282,500,LO,NN+3N,0.0,
206,2.09376,0.31,54.54079,-24.42579,-2.12812,0.52655,-0.2658000000000001,28.272286432423243,500,LO,NN+3N,0.0,
207,2.1160400000000004,0.32,55.70749,-25.03651,-2.0706,0.51288,-0.25988,28.870518368897137,500,LO,NN+3N,0.0,
208,2.13786,0.33,56.86211,-25.63961,-2.0139,0.49828,-0.25371999999999995,29.45611747033945,500,LO,NN+3N,0.0,
209,2.15924,0.34,58.00511,-26.23524,-1.95832,0.48383,-0.24960999999999994,30.028421894100575,500,LO,NN+3N,0.0,
210,0.90459,0.05,10.18061,-6.9405800000000015,-8.79308,-0.93018,-0.3810199999999999,-6.871491683297791,500,LO,NN+3N,0.5,
211,0.96127,0.06,11.49638,-8.10967,-9.87849,-0.8272299999999999,-0.01940000000000097,-7.331549809779972,500,LO,NN+3N,0.5,
212,1.01196,0.07,12.74067,-9.24847,-10.82698,-0.7149600000000002,0.32859000000000016,-7.711975881131366,500,LO,NN+3N,0.5,
213,1.0580200000000002,0.08,13.92687,-10.36195,-11.65884,-0.6012599999999999,0.6481399999999988,-8.041183077264577,500,LO,NN+3N,0.5,
214,1.10038,0.09,15.064520000000002,-11.45373,-12.38495,-0.4906400000000001,0.9206799999999999,-8.335145347460639,500,LO,NN+3N,0.5,
215,1.13972,0.1,16.16071,-12.5265,-13.01725,-0.3831199999999999,1.166059999999999,-8.603320005640853,500,LO,NN+3N,0.5,
216,1.17651,0.11,17.220879999999998,-13.58236,-13.56786,-0.28504,1.3711300000000015,-8.851218199240975,500,LO,NN+3N,0.5,
217,1.2111299999999998,0.12,18.249370000000006,-14.62296,-14.04274,-0.1869400000000001,1.5428600000000008,-9.082410103233997,500,LO,NN+3N,0.5,
218,1.24388,0.13,19.24964,-15.64962,-14.45306,-0.10182000000000002,1.6756699999999984,-9.299225721915718,500,LO,NN+3N,0.5,
219,1.27499,0.14,20.22456,-16.66346,-14.80332,-0.02015999999999996,1.80537,-9.503176370053552,500,LO,NN+3N,0.5,
220,1.30465,0.15,21.17651,-17.66538,-15.10106,0.05184999999999995,1.8722,-9.695351766247768,500,LO,NN+3N,0.5,
221,1.33302,0.16,22.10753,-18.65616,-15.35055,0.1211,1.8989,-9.876594601839315,500,LO,NN+3N,0.5,
222,1.3602299999999998,0.17,23.01934,-19.63646,-15.555420000000002,0.18227,1.9329099999999988,-10.047560957376845,500,LO,NN+3N,0.5,
223,1.3864,0.18,23.91344,-20.60683,-15.7221,0.23898000000000003,1.939599999999997,-10.208877491764724,500,LO,NN+3N,0.5,
224,1.41161,0.19,24.79111,-21.56778,-15.85348,0.2885200000000001,1.883140000000001,-10.360971484158654,500,LO,NN+3N,0.5,
225,1.43595,0.2,25.65352,-22.51973,-15.95198,0.33368000000000003,1.88905,-10.5043840786675,500,LO,NN+3N,0.5,
226,1.4595,0.21,26.50167,-23.46305,-16.02147,0.37863,1.86404,-10.639640716370195,500,LO,NN+3N,0.5,
227,1.48231,0.22,27.33645,-24.26467,-15.93728,0.4149600000000001,1.7557999999999991,-10.767136876704171,500,LO,NN+3N,0.5,
228,1.50443,0.23,28.15867,-25.17741,-15.949320000000002,0.44714,1.6886900000000011,-10.887310646823607,500,LO,NN+3N,0.5,
229,1.52593,0.24,28.96906,-26.08176,-15.94106,0.4765299999999999,1.6201999999999988,-11.000735838955734,500,LO,NN+3N,0.5,
230,1.54683,0.25,29.76827,-26.97798,-15.91296,0.50302,1.5438799999999997,-11.10774334036978,500,LO,NN+3N,0.5,
231,1.56719,0.26,30.556890000000006,-27.8663,-15.86705,0.5256,1.4684300000000017,-11.208890769339632,500,LO,NN+3N,0.5,
232,1.58703,0.27,31.33547,-28.74695,-15.80632,0.5461600000000001,1.3767499999999997,-11.30454475415172,500,LO,NN+3N,0.5,
233,1.60639,0.28,32.10448,-29.62012,-15.73027,0.56314,1.2894499999999989,-11.395179655693937,500,LO,NN+3N,0.5,
234,1.62529,0.29,32.8644,-30.48598,-15.642970000000002,0.5784100000000001,1.205070000000001,-11.481178474903572,500,LO,NN+3N,0.5,
235,1.64376,0.3,33.61562,-31.34471,-15.54186,0.5931599999999998,1.1086200000000002,-11.562971633800771,500,LO,NN+3N,0.5,
236,1.66182,0.31,34.35855,-32.19647,-15.43194,0.6039899999999999,1.0215100000000028,-11.640941500198096,500,LO,NN+3N,0.5,
237,1.6795,0.32,35.09352,-33.0414,-15.31417,0.6120399999999999,0.9237499999999992,-11.715507681597956,500,LO,NN+3N,0.5,
238,1.69682,0.33,35.82087999999999,-33.87963,-15.18736,0.6198,0.8366999999999996,-11.787038060661871,500,LO,NN+3N,0.5,
239,1.71379,0.34,36.54093,-34.7113,-15.05181,0.62575,0.7508800000000004,-11.85585119202733,500,LO,NN+3N,0.5,
240,1.13972,0.05,16.16071,-7.9485800000000015,-0.96598,0.053970000000000004,-0.04907999999999998,7.240916822027884,450,NLO,NN-only,0.0,
241,1.2111299999999998,0.06,18.249370000000006,-9.27137,-1.03114,0.059870000000000013,-0.047989999999999984,7.97279359902177,450,NLO,NN-only,0.0,
242,1.27499,0.07,20.22456,-10.54252,-1.09894,0.06714999999999999,-0.044839999999999984,8.620139486512926,450,NLO,NN-only,0.0,
243,1.33302,0.08,22.10753,-11.76711,-1.16848,0.07708000000000001,-0.04342,9.212370167173049,450,NLO,NN-only,0.0,
244,1.3864,0.09,23.91344,-12.94907,-1.23735,0.08725,-0.0401,9.768629917202361,450,NLO,NN-only,0.0,
245,1.43595,0.1,25.65352,-14.09156,-1.30443,0.09859,-0.04019999999999997,10.301560705104748,450,NLO,NN-only,0.0,
246,1.48231,0.11,27.33645,-15.1972,-1.36737,0.10864000000000001,-0.040580000000000005,10.820227929871635,450,NLO,NN-only,0.0,
247,1.52593,0.12,28.96906,-16.26823,-1.42541,0.11945,-0.041510000000000005,11.330585327849803,450,NLO,NN-only,0.0,
248,1.56719,0.13,30.556890000000006,-17.3066,-1.47821,0.12780999999999998,-0.03930999999999997,11.837145022880577,450,NLO,NN-only,0.0,
249,1.60639,0.14,32.10448,-18.314020000000006,-1.5245799999999998,0.13391,-0.04186999999999999,12.34309825041737,450,NLO,NN-only,0.0,
250,1.64376,0.15,33.61562,-19.29203,-1.56496,0.13967999999999994,-0.04089000000000001,12.850530488536606,450,NLO,NN-only,0.0,
251,1.6795,0.16,35.09352,-20.24203,-1.59834,0.14346,-0.041250000000000016,13.36100636478568,450,NLO,NN-only,0.0,
252,1.71379,0.17,36.54093,-21.16528,-1.62501,0.14407,-0.042030000000000026,13.875792260818798,450,NLO,NN-only,0.0,
253,1.74675,0.18,37.96021,-22.06297,-1.6448200000000002,0.14465,-0.04497000000000001,14.395271146217056,450,NLO,NN-only,0.0,
254,1.77852,0.19,39.35344,-22.93616,-1.6592900000000002,0.14232,-0.04333000000000002,14.9201690730456,450,NLO,NN-only,0.0,
255,1.80919,0.2,40.72243,-23.785870000000006,-1.66763,0.1397,-0.04625999999999998,15.450470669024526,450,NLO,NN-only,0.0,
256,1.83885,0.21,42.06877,-24.61305,-1.67085,0.13666,-0.04747,15.986208744394844,450,NLO,NN-only,0.0,
257,1.86759,0.22,43.39391,-25.22558,-1.66369,0.13133,-0.04684000000000002,16.52751013802981,450,NLO,NN-only,0.0,
258,1.89547,0.23,44.69911,-25.99411,-1.6573,0.12614,-0.04701000000000001,17.074031915443356,450,NLO,NN-only,0.0,
259,1.92255,0.24,45.98552,-26.7423,-1.6470200000000002,0.12057999999999999,-0.04776,17.62549711397196,450,NLO,NN-only,0.0,
260,1.94889,0.25,47.25419,-27.47094,-1.63307,0.11463,-0.04765000000000001,18.181717268264038,450,NLO,NN-only,0.0,
261,1.97453,0.26,48.50605,-28.18075,-1.6159,0.10878,-0.04779000000000001,18.742165137162374,450,NLO,NN-only,0.0,
262,1.99953,0.27,49.74195,-28.87245,-1.59611,0.10197,-0.04807000000000003,19.306833153520074,450,NLO,NN-only,0.0,
263,2.02392,0.28,50.96269,-29.5467,-1.57397,0.09612,-0.04770000000000002,19.87513310904751,450,NLO,NN-only,0.0,
264,2.04773,0.29,52.16898,-30.20414,-1.54968,0.08962,-0.04796999999999999,20.446528601663886,450,NLO,NN-only,0.0,
265,2.071,0.3,53.36147,-30.845370000000006,-1.52352,0.08354,-0.047609999999999986,21.02079308395787,450,NLO,NN-only,0.0,
266,2.09376,0.31,54.54079,-31.47098,-1.49596,0.07762999999999999,-0.04727000000000001,21.597535106208397,450,NLO,NN-only,0.0,
267,2.1160400000000004,0.32,55.70749,-32.08153,-1.46719,0.0718,-0.047270000000000006,22.176431930983426,450,NLO,NN-only,0.0,
268,2.13786,0.33,56.86211,-32.67753,-1.43771,0.06619,-0.04701000000000001,22.756963077799583,450,NLO,NN-only,0.0,
269,2.15924,0.34,58.00511,-33.25951,-1.40728,0.06093,-0.046360000000000005,23.33865713936052,450,NLO,NN-only,0.0,
270,0.90459,0.05,10.18061,-13.59256,-4.93144,-0.5891200000000001,-0.18640000000000007,-9.120282733383647,450,NLO,NN-only,0.5,
271,0.96127,0.06,11.49638,-15.89718,-5.07285,-0.41419,-0.10634000000000032,-9.994057787456768,450,NLO,NN-only,0.5,
272,1.01196,0.07,12.74067,-18.11764,-5.13394,-0.27376,-0.08462999999999997,-10.860982274427442,450,NLO,NN-only,0.5,
273,1.0580200000000002,0.08,13.92687,-20.26158,-5.14113,-0.16575999999999996,-0.0692600000000001,-11.713517881442385,450,NLO,NN-only,0.5,
274,1.10038,0.09,15.064520000000002,-22.33488,-5.11172,-0.08301999999999997,-0.08335999999999988,-12.546809901397864,450,NLO,NN-only,0.5,
275,1.13972,0.1,16.16071,-24.342270000000006,-5.0588,-0.022379999999999983,-0.09254000000000008,-13.357990028232962,450,NLO,NN-only,0.5,
276,1.17651,0.11,17.220879999999998,-26.28763,-4.99014,0.02273,-0.10783000000000008,-14.14450551511436,450,NLO,NN-only,0.5,
277,1.2111299999999998,0.12,18.249370000000006,-28.17428,-4.91228,0.05325000000000002,-0.11443000000000016,-14.905086476468568,450,NLO,NN-only,0.5,
278,1.24388,0.13,19.24964,-30.00507,-4.82911,0.07587999999999998,-0.10775,-15.639051221831323,450,NLO,NN-only,0.5,
279,1.27499,0.14,20.22456,-31.7825,-4.74481,0.09028999999999998,-0.12595000000000026,-16.34586693332676,450,NLO,NN-only,0.5,
280,1.30465,0.15,21.17651,-33.50883,-4.66166,0.10116000000000004,-0.11431000000000002,-17.025372037605848,450,NLO,NN-only,0.5,
281,1.33302,0.16,22.10753,-35.18607,-4.58056,0.10682,-0.1330300000000002,-17.677695554526508,450,NLO,NN-only,0.5,
282,1.3602299999999998,0.17,23.01934,-36.81606,-4.50119,0.11020000000000002,-0.13533000000000006,-18.303030193579616,450,NLO,NN-only,0.5,
283,1.3864,0.18,23.91344,-38.40049000000001,-4.42563,0.11251999999999998,-0.12169999999999992,-18.90192389923868,450,NLO,NN-only,0.5,
284,1.41161,0.19,24.79111,-39.94093,-4.35344,0.11187000000000002,-0.11580999999999995,-19.474469747587136,450,NLO,NN-only,0.5,
285,1.43595,0.2,25.65352,-41.43883,-4.28525,0.11044,-0.12416000000000005,-20.021356979197662,450,NLO,NN-only,0.5,
286,1.4595,0.21,26.50167,-42.89555,-4.22029,0.11027000000000002,-0.11002000000000024,-20.543331830653187,450,NLO,NN-only,0.5,
287,1.48231,0.22,27.33645,-44.18381,-4.13863,0.10828,-0.11008000000000008,-21.040705307554163,450,NLO,NN-only,0.5,
288,1.50443,0.23,28.15867,-45.54843,-4.08072,0.10637,-0.10679999999999996,-21.513988072274515,450,NLO,NN-only,0.5,
289,1.52593,0.24,28.96906,-46.87495,-4.026,0.10554000000000001,-0.10261999999999992,-21.96425972763609,450,NLO,NN-only,0.5,
290,1.54683,0.25,29.76827,-48.16445,-3.97395,0.10415999999999996,-0.09997999999999996,-22.391664245044012,450,NLO,NN-only,0.5,
291,1.56719,0.26,30.556890000000006,-49.41802,-3.92484,0.10268,-0.09624999999999988,-22.797271864677896,450,NLO,NN-only,0.5,
292,1.58703,0.27,31.33547,-50.63666,-3.87848,0.1012,-0.09625000000000006,-23.18141664410541,450,NLO,NN-only,0.5,
293,1.60639,0.28,32.10448,-51.82135,-3.83436,0.10087,-0.09126000000000001,-23.54489416443539,450,NLO,NN-only,0.5,
294,1.62529,0.29,32.8644,-52.97301,-3.791630000000001,0.09981,-0.09218999999999994,-23.888168105255318,450,NLO,NN-only,0.5,
295,1.64376,0.3,33.61562,-54.09256,-3.75092,0.09889,-0.08850999999999998,-24.211931062187432,450,NLO,NN-only,0.5,
296,1.66182,0.31,34.35855,-55.18086,-3.71178,0.09844,-0.08885000000000004,-24.516727014162825,450,NLO,NN-only,0.5,
297,1.6795,0.32,35.09352,-56.23874,-3.673680000000001,0.098,-0.08812999999999993,-24.803288717757823,450,NLO,NN-only,0.5,
298,1.69682,0.33,35.82087999999999,-57.26701,-3.63664,0.09767999999999999,-0.08676,-25.072188938071122,450,NLO,NN-only,0.5,
299,1.71379,0.34,36.54093,-58.26646,-3.60092,0.09754000000000004,-0.08816000000000003,-25.323864787325874,450,NLO,NN-only,0.5,
300,1.13972,0.05,16.16071,-7.9485800000000015,-0.96598,0.053970000000000004,-0.04907999999999998,7.247408285272684,450,NLO,NN+3N,0.0,
301,1.2111299999999998,0.06,18.249370000000006,-9.27137,-1.03114,0.059870000000000013,-0.047989999999999984,7.961219361647977,450,NLO,NN+3N,0.0,
302,1.27499,0.07,20.22456,-10.54252,-1.09894,0.06714999999999999,-0.044839999999999984,8.610823958151286,450,NLO,NN+3N,0.0,
303,1.33302,0.08,22.10753,-11.76711,-1.16848,0.07708000000000001,-0.04342,9.211350074870438,450,NLO,NN+3N,0.0,
304,1.3864,0.09,23.91344,-12.94907,-1.23735,0.08725,-0.0401,9.775521003710764,450,NLO,NN+3N,0.0,
305,1.43595,0.1,25.65352,-14.09156,-1.30443,0.09859,-0.04019999999999997,10.313463091383028,450,NLO,NN+3N,0.0,
306,1.48231,0.11,27.33645,-15.1972,-1.36737,0.10864000000000001,-0.040580000000000005,10.83368379178205,450,NLO,NN+3N,0.0,
307,1.52593,0.12,28.96906,-16.26823,-1.42541,0.11945,-0.041510000000000005,11.34251723889497,450,NLO,NN+3N,0.0,
308,1.56719,0.13,30.556890000000006,-17.3066,-1.47821,0.12780999999999998,-0.03930999999999997,11.845258812020802,450,NLO,NN+3N,0.0,
309,1.60639,0.14,32.10448,-18.314020000000006,-1.5245799999999998,0.13391,-0.04186999999999999,12.34599313800095,450,NLO,NN+3N,0.0,
310,1.64376,0.15,33.61562,-19.29203,-1.56496,0.13967999999999994,-0.04089000000000001,12.847659821593197,450,NLO,NN+3N,0.0,
311,1.6795,0.16,35.09352,-20.24203,-1.59834,0.14346,-0.041250000000000016,13.352558283905864,450,NLO,NN+3N,0.0,
312,1.71379,0.17,36.54093,-21.16528,-1.62501,0.14407,-0.042030000000000026,13.862537000042494,450,NLO,NN+3N,0.0,
313,1.74675,0.18,37.96021,-22.06297,-1.6448200000000002,0.14465,-0.04497000000000001,14.378406855886169,450,NLO,NN+3N,0.0,
314,1.77852,0.19,39.35344,-22.93616,-1.6592900000000002,0.14232,-0.04333000000000002,14.901163114010615,450,NLO,NN+3N,0.0,
315,1.80919,0.2,40.72243,-23.785870000000006,-1.66763,0.1397,-0.04625999999999998,15.430921699080272,450,NLO,NN+3N,0.0,
316,1.83885,0.21,42.06877,-24.61305,-1.67085,0.13666,-0.04747,15.96771928769067,450,NLO,NN+3N,0.0,
317,1.86759,0.22,43.39391,-25.22558,-1.66369,0.13133,-0.04684000000000002,16.511579246660403,450,NLO,NN+3N,0.0,
318,1.89547,0.23,44.69911,-25.99411,-1.6573,0.12614,-0.04701000000000001,17.06196219983258,450,NLO,NN+3N,0.0,
319,1.92255,0.24,45.98552,-26.7423,-1.6470200000000002,0.12057999999999999,-0.04776,17.618318563649154,450,NLO,NN+3N,0.0,
320,1.94889,0.25,47.25419,-27.47094,-1.63307,0.11463,-0.04765000000000001,18.18012729175871,450,NLO,NN+3N,0.0,
321,1.97453,0.26,48.50605,-28.18075,-1.6159,0.10878,-0.04779000000000001,18.74647747614381,450,NLO,NN+3N,0.0,
322,1.99953,0.27,49.74195,-28.87245,-1.59611,0.10197,-0.04807000000000003,19.31694706659573,450,NLO,NN+3N,0.0,
323,2.02392,0.28,50.96269,-29.5467,-1.57397,0.09612,-0.04770000000000002,19.89050107768753,450,NLO,NN+3N,0.0,
324,2.04773,0.29,52.16898,-30.20414,-1.54968,0.08962,-0.04796999999999999,20.466140357299537,450,NLO,NN+3N,0.0,
325,2.071,0.3,53.36147,-30.845370000000006,-1.52352,0.08354,-0.047609999999999986,21.04316889515303,450,NLO,NN+3N,0.0,
326,2.09376,0.31,54.54079,-31.47098,-1.49596,0.07762999999999999,-0.04727000000000001,21.620721109621172,450,NLO,NN+3N,0.0,
327,2.1160400000000004,0.32,55.70749,-32.08153,-1.46719,0.0718,-0.047270000000000006,22.198002299750442,450,NLO,NN+3N,0.0,
328,2.13786,0.33,56.86211,-32.67753,-1.43771,0.06619,-0.04701000000000001,22.774027901191403,450,NLO,NN+3N,0.0,
329,2.15924,0.34,58.00511,-33.25951,-1.40728,0.06093,-0.046360000000000005,23.347875795864184,450,NLO,NN+3N,0.0,
330,0.90459,0.05,10.18061,-13.59256,-4.93144,-0.5891200000000001,-0.18640000000000007,-9.119072850377961,450,NLO,NN+3N,0.5,
331,0.96127,0.06,11.49638,-15.89718,-5.07285,-0.41419,-0.10634000000000032,-9.998706544876768,450,NLO,NN+3N,0.5,
332,1.01196,0.07,12.74067,-18.11764,-5.13394,-0.27376,-0.08462999999999997,-10.86203719907462,450,NLO,NN+3N,0.5,
333,1.0580200000000002,0.08,13.92687,-20.26158,-5.14113,-0.16575999999999996,-0.0692600000000001,-11.710396808959558,450,NLO,NN+3N,0.5,
334,1.10038,0.09,15.064520000000002,-22.33488,-5.11172,-0.08301999999999997,-0.08335999999999988,-12.541695277514009,450,NLO,NN+3N,0.5,
335,1.13972,0.1,16.16071,-24.342270000000006,-5.0588,-0.022379999999999983,-0.09254000000000008,-13.353256227981547,450,NLO,NN+3N,0.5,
336,1.17651,0.11,17.220879999999998,-26.28763,-4.99014,0.02273,-0.10783000000000008,-14.141786580528787,450,NLO,NN+3N,0.5,
337,1.2111299999999998,0.12,18.249370000000006,-28.17428,-4.91228,0.05325000000000002,-0.11443000000000016,-14.905094496833044,450,NLO,NN+3N,0.5,
338,1.24388,0.13,19.24964,-30.00507,-4.82911,0.07587999999999998,-0.10775,-15.641715523319363,450,NLO,NN+3N,0.5,
339,1.27499,0.14,20.22456,-31.7825,-4.74481,0.09028999999999998,-0.12595000000000026,-16.350579017858763,450,NLO,NN+3N,0.5,
340,1.30465,0.15,21.17651,-33.50883,-4.66166,0.10116000000000004,-0.11431000000000002,-17.031238308700267,450,NLO,NN+3N,0.5,
341,1.33302,0.16,22.10753,-35.18607,-4.58056,0.10682,-0.1330300000000002,-17.68375167385784,450,NLO,NN+3N,0.5,
342,1.3602299999999998,0.17,23.01934,-36.81606,-4.50119,0.11020000000000002,-0.13533000000000006,-18.308401517006132,450,NLO,NN+3N,0.5,
343,1.3864,0.18,23.91344,-38.40049000000001,-4.42563,0.11251999999999998,-0.12169999999999992,-18.905930870765587,450,NLO,NN+3N,0.5,
344,1.41161,0.19,24.79111,-39.94093,-4.35344,0.11187000000000002,-0.11580999999999995,-19.476686090909425,450,NLO,NN+3N,0.5,
345,1.43595,0.2,25.65352,-41.43883,-4.28525,0.11044,-0.12416000000000005,-20.02162486484849,450,NLO,NN+3N,0.5,
346,1.4595,0.21,26.50167,-42.89555,-4.22029,0.11027000000000002,-0.11002000000000024,-20.541746324808628,450,NLO,NN+3N,0.5,
347,1.48231,0.22,27.33645,-44.18381,-4.13863,0.10828,-0.11008000000000008,-21.037577796963888,450,NLO,NN+3N,0.5,
348,1.50443,0.23,28.15867,-45.54843,-4.08072,0.10637,-0.10679999999999996,-21.509791133928957,450,NLO,NN+3N,0.5,
349,1.52593,0.24,28.96906,-46.87495,-4.026,0.10554000000000001,-0.10261999999999992,-21.95956251518328,450,NLO,NN+3N,0.5,
350,1.54683,0.25,29.76827,-48.16445,-3.97395,0.10415999999999996,-0.09997999999999996,-22.387065794175214,450,NLO,NN+3N,0.5,
351,1.56719,0.26,30.556890000000006,-49.41802,-3.92484,0.10268,-0.09624999999999988,-22.793331867971574,450,NLO,NN+3N,0.5,
352,1.58703,0.27,31.33547,-50.63666,-3.87848,0.1012,-0.09625000000000006,-23.178588853194015,450,NLO,NN+3N,0.5,
353,1.60639,0.28,32.10448,-51.82135,-3.83436,0.10087,-0.09126000000000001,-23.543465419899803,450,NLO,NN+3N,0.5,
354,1.62529,0.29,32.8644,-52.97301,-3.791630000000001,0.09981,-0.09218999999999994,-23.888201860137997,450,NLO,NN+3N,0.5,
355,1.64376,0.3,33.61562,-54.09256,-3.75092,0.09889,-0.08850999999999998,-24.213220067786096,450,NLO,NN+3N,0.5,
356,1.66182,0.31,34.35855,-55.18086,-3.71178,0.09844,-0.08885000000000004,-24.518752477817543,450,NLO,NN+3N,0.5,
357,1.6795,0.32,35.09352,-56.23874,-3.673680000000001,0.098,-0.08812999999999993,-24.8051881114734,450,NLO,NN+3N,0.5,
358,1.69682,0.33,35.82087999999999,-57.26701,-3.63664,0.09767999999999999,-0.08676,-25.07272998692497,450,NLO,NN+3N,0.5,
359,1.71379,0.34,36.54093,-58.26646,-3.60092,0.09754000000000004,-0.08816000000000003,-25.32142945067062,450,NLO,NN+3N,0.5,
360,1.13972,0.05,16.16071,-7.42381,-1.54218,0.15632000000000001,-0.12266000000000002,7.213944050431564,500,NLO,NN-only,0.0,
361,1.2111299999999998,0.06,18.249370000000006,-8.62049,-1.78517,0.23446,-0.15642000000000006,7.9353829309716275,500,NLO,NN-only,0.0,
362,1.27499,0.07,20.22456,-9.7612,-2.03759,0.31529,-0.18959,8.570948995463368,500,NLO,NN-only,0.0,
363,1.33302,0.08,22.10753,-10.85158,-2.29473,0.39517,-0.21947,9.150191232820816,500,NLO,NN-only,0.0,
364,1.3864,0.09,23.91344,-11.89603,-2.55212,0.47164,-0.24633,9.693385274760658,500,NLO,NN-only,0.0,
365,1.43595,0.1,25.65352,-12.8981,-2.80568,0.54325,-0.26846000000000003,10.214571140762928,500,NLO,NN-only,0.0,
366,1.48231,0.11,27.33645,-13.86075,-3.0521,0.6059000000000001,-0.28443,10.724164051031494,500,NLO,NN-only,0.0,
367,1.52593,0.12,28.96906,-14.78648,-3.28872,0.66018,-0.29386999999999996,11.22931935491033,500,NLO,NN-only,0.0,
368,1.56719,0.13,30.556890000000006,-15.67747,-3.5136,0.70467,-0.30457,11.735549351391455,500,NLO,NN-only,0.0,
369,1.60639,0.14,32.10448,-16.53566,-3.72494,0.73878,-0.30660000000000004,12.246852886463785,500,NLO,NN-only,0.0,
370,1.64376,0.15,33.61562,-17.36276,-3.921580000000001,0.7637700000000001,-0.31032999999999994,12.765938405138968,500,NLO,NN-only,0.0,
371,1.6795,0.16,35.09352,-18.16031,-4.10254,0.77855,-0.31503999999999993,13.294830331865569,500,NLO,NN-only,0.0,
372,1.71379,0.17,36.54093,-18.92974,-4.26759,0.7865300000000001,-0.3125100000000001,13.835124703770589,500,NLO,NN-only,0.0,
373,1.74675,0.18,37.96021,-19.672320000000006,-4.41671,0.7852,-0.3106300000000001,14.387387874185151,500,NLO,NN-only,0.0,
374,1.77852,0.19,39.35344,-20.38927,-4.55025,0.77764,-0.30615000000000003,14.952461207469696,500,NLO,NN-only,0.0,
375,1.80919,0.2,40.72243,-21.08168,-4.66873,0.76612,-0.3045100000000001,15.530323286842986,500,NLO,NN-only,0.0,
376,1.83885,0.21,42.06877,-21.75059,-4.77265,0.7476100000000001,-0.2962799999999999,16.12093966120142,500,NLO,NN-only,0.0,
377,1.86759,0.22,43.39391,-22.18794,-4.84429,0.71934,-0.29122000000000003,16.72433548673075,500,NLO,NN-only,0.0,
378,1.89547,0.23,44.69911,-22.79431,-4.9191,0.6932799999999999,-0.28752999999999995,17.33997647488195,500,NLO,NN-only,0.0,
379,1.92255,0.24,45.98552,-23.37943,-4.98091,0.6641100000000001,-0.28467999999999993,17.967365439912555,500,NLO,NN-only,0.0,
380,1.94889,0.25,47.25419,-23.94416,-5.03042,0.63271,-0.2815200000000002,18.606081381399008,500,NLO,NN-only,0.0,
381,1.97453,0.26,48.50605,-24.48929,-5.06808,0.60036,-0.2798500000000003,19.255293980758665,500,NLO,NN-only,0.0,
382,1.99953,0.27,49.74195,-25.01559,-5.0948699999999985,0.5663600000000001,-0.2757599999999999,19.914759459139873,500,NLO,NN-only,0.0,
383,2.02392,0.28,50.96269,-25.523770000000006,-5.1113800000000005,0.5312899999999999,-0.27278,20.583549082419154,500,NLO,NN-only,0.0,
384,2.04773,0.29,52.16898,-26.01452,-5.11879,0.4965500000000001,-0.27158999999999994,21.26077939003187,500,NLO,NN-only,0.0,
385,2.071,0.3,53.36147,-26.4885,-5.116630000000002,0.46203,-0.2678300000000001,21.94592705327534,500,NLO,NN-only,0.0,
386,2.09376,0.31,54.54079,-26.94633,-5.1069900000000015,0.4273600000000001,-0.2686000000000001,22.63827138611248,500,NLO,NN-only,0.0,
387,2.1160400000000004,0.32,55.70749,-27.38861,-5.09045,0.39387,-0.26910999999999985,23.33717274005869,500,NLO,NN-only,0.0,
388,2.13786,0.33,56.86211,-27.81592,-5.06634,0.3605200000000001,-0.2675000000000002,24.0417519177513,500,NLO,NN-only,0.0,
389,2.15924,0.34,58.00511,-28.2288,-5.03696,0.32847000000000004,-0.26337,24.7511871522953,500,NLO,NN-only,0.0,
390,0.90459,0.05,10.18061,-12.73142,-5.465,-0.6114900000000001,-0.19270000000000054,-8.823480840095726,500,NLO,NN-only,0.5,
391,0.96127,0.06,11.49638,-14.85326,-5.77156,-0.43703000000000003,-0.11247000000000028,-9.675930298037201,500,NLO,NN-only,0.5,
392,1.01196,0.07,12.74067,-16.88881,-6.00004,-0.28984,-0.07996999999999987,-10.51136087813029,500,NLO,NN-only,0.5,
393,1.0580200000000002,0.08,13.92687,-18.84595,-6.17534,-0.16907999999999998,-0.06891000000000003,-11.326445335864264,500,NLO,NN-only,0.5,
394,1.10038,0.09,15.064520000000002,-20.73077,-6.31459,-0.07072999999999999,-0.0622999999999998,-12.118464506518649,500,NLO,NN-only,0.5,
