# kf	n	Kin	HF_NN	Scnd_NN	Trd_NN_tot	Fth_tot	total
0.90459	0.05	10.18061	-13.09879	-5.46621	-0.6333799999999999	-0.12389000000000028	-9.141660000000002
0.96127	0.06	11.49638	-15.32214	-5.77568	-0.46118	-0.006560000000000343	-10.069180000000001
1.01196	0.07	12.74067	-17.46725	-5.99309	-0.31410000000000005	0.08222000000000018	-10.951550000000001
1.05802	0.08	13.92687	-19.54204	-6.14184	-0.19116000000000005	0.13647999999999993	-11.81169
1.10038	0.09	15.06452	-21.55263	-6.23985	-0.09217000000000003	0.15791999999999984	-12.662209999999998
1.13972	0.1	16.16071	-23.50398	-6.29931	-0.011119999999999908	0.16887000000000008	-13.484829999999997
1.17651	0.11	17.22088	-25.40022	-6.32836	0.05537000000000003	0.1676700000000002	-14.284659999999999
1.21113	0.12	18.24937	-27.24486	-6.33503	0.10838999999999996	0.15458000000000016	-15.06755
1.24388	0.13	19.24964	-29.04093	-6.32404	0.14855000000000007	0.13465000000000016	-15.83213
1.27499	0.14	20.22456	-30.79112	-6.30152	0.18270999999999998	0.13581	-16.54956
1.30465	0.15	21.17651	-32.49781	-6.26915	0.20876	0.08938000000000001	-17.29231
1.33302	0.16	22.10753	-34.16312	-6.23262	0.22934999999999994	0.06837000000000026	-17.990489999999998
1.36023	0.17	23.01934	-35.78898	-6.19383	0.24602000000000002	0.04335	-18.6741
1.3864	0.18	23.91344	-37.37717	-6.15404	0.25877	0.029770000000000074	-19.329230000000003
1.41161	0.19	24.79111	-38.92928	-6.11528	0.26949000000000006	0.011869999999999603	-19.97209
1.43595	0.2	25.65352	-40.4468	-6.07926	0.2766100000000001	-0.0025900000000005363	-20.59852
1.4595	0.21	26.50167	-41.93111	-6.04552	0.28159	-0.023990000000000178	-21.217359999999996
1.48231	0.22	27.33645	-43.24054	-5.97452	0.28473	-0.04693999999999976	-21.64082
1.50443	0.23	28.15867	-44.6463	-5.94955	0.28913	-0.05945	-22.207499999999996
1.52593	0.24	28.96906	-46.02159	-5.93076	0.29273	-0.07684999999999997	-22.767410000000005
1.54683	0.25	29.76827	-47.36744	-5.91919	0.29607000000000006	-0.09183000000000008	-23.314120000000003
1.56719	0.26	30.55689	-48.68484	-5.91539	0.29884000000000005	-0.10841	-23.85291
1.58703	0.27	31.33547	-49.97469	-5.91935	0.30201000000000006	-0.12428999999999979	-24.380850000000002
1.60639	0.28	32.10448	-51.23786	-5.9322	0.30492	-0.14302000000000015	-24.903679999999998
1.62529	0.29	32.8644	-52.47517	-5.955	0.30836	-0.16009000000000007	-25.417499999999993
1.64376	0.3	33.61562	-53.68737	-5.9887	0.31188	-0.1776099999999997	-25.926180000000006
1.66182	0.31	34.35855	-54.87518	-6.03367	0.31662	-0.20066000000000006	-26.43434
1.6795	0.32	35.09352	-56.0393	-6.091	0.32184	-0.22433000000000014	-26.93927
1.69682	0.33	35.82088	-57.18036	-6.16214	0.3268	-0.24875999999999976	-27.44358
1.71379	0.34	36.54093	-58.29897	-6.24826	0.33406	-0.27618999999999994	-27.948429999999995
